LLM Provider,brand,total,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15
claude,SAFCOIN,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,SARS Legal,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
claude,SARS Tax Practitioners,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,SHL South Africa,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Southern Star Immigration,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
claude,Sovereign Group,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Standard Bank,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Status Migration,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
claude,Stratasat,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
claude,Tax Attorney,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Tax Genius,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Tax Law Home,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Tax Matrix,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
claude,Tax Resolve,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Tax Shop Consulting,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Tax Solutions South Africa,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,TaxAssist,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,TaxCrypto,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,TaxLawHouse,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,TaxMatters,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,TaxProAfrica,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,TaxRisk,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,TaxWorx,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
claude,Turnkey Tax Solutions,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
claude,UK Visa & Immigration,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,VALR,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,VDMA,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
claude,VFS Global (Service Partner),1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
claude,VISA Pro,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa & Immigration Consulting,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa & Immigration Experts SA,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa & Permit Solutions,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa Box,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa Business Services,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa Connect,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa Logistics,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visa Plan Immigration,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Visaserve,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,Webber Wentzel Tax Practice,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
claude,Whipping The Cat,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,XPat,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
claude,XpatWeb Tax Services,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek,Intergate Immigration:,106,82,13,11,0,0,0,0,0,0,0.0,,,,,
deepseek,Immigration South Africa:,99,1,67,21,8,2,0,0,0,0,0.0,,,,,
deepseek,Sable International,86,9,22,26,12,15,2,0,0,0,0.0,,,,,
deepseek,Tax Consulting South Africa,46,38,1,3,0,0,1,0,0,1,2.0,,,,,
deepseek,BDO South Africa,43,5,0,7,11,12,6,1,1,0,0.0,,,,,
deepseek,Xpatweb,42,13,4,22,1,2,0,0,0,0,0.0,,,,,
deepseek,KPMG South Africa,37,3,6,5,3,11,3,2,2,2,0.0,,,,,
deepseek,IBN Immigration Solutions:,35,0,0,7,14,14,0,0,0,0,0.0,,,,,
deepseek,Deloitte South Africa,31,0,3,6,4,1,4,5,6,1,1.0,,,,,
deepseek,ENSafrica,31,11,3,0,1,5,2,7,1,0,1.0,,,,,
deepseek,Nova Immigration,28,0,0,3,17,7,1,0,0,0,0.0,,,,,
deepseek,PwC South Africa,24,0,1,2,3,3,8,5,2,0,0.0,,,,,
deepseek,Mazars,22,2,6,7,2,3,1,1,0,0,0.0,,,,,
deepseek,Webber Wentzel,22,0,10,2,1,2,2,2,3,0,0.0,,,,,
deepseek,Mazars South Africa,16,4,0,0,1,0,7,0,2,1,1.0,,,,,
deepseek,EY South Africa,14,0,0,1,1,0,2,5,3,0,2.0,,,,,
deepseek,PricewaterhouseCoopers (PwC) South Africa,14,4,3,1,1,2,1,0,0,2,0.0,,,,,
deepseek,Cliffe Dekker Hofmeyr,12,0,0,3,5,0,1,0,2,1,0.0,,,,,
deepseek,STC Immigration:,11,0,0,1,2,7,0,1,0,0,0.0,,,,,
deepseek,AJS Group,10,0,3,1,4,2,0,0,0,0,0.0,,,,,
deepseek,Bowmans,8,0,1,7,0,0,0,0,0,0,0.0,,,,,
deepseek,PKF,8,0,0,0,2,4,1,0,1,0,0.0,,,,,
deepseek,SPS Immigration Specialists,7,0,0,0,4,3,0,0,0,0,0.0,,,,,
deepseek,ATA Tax Consultants,6,0,4,0,1,1,0,0,0,0,0.0,,,,,
deepseek,Ernst & Young (EY) South Africa,6,0,0,0,6,0,0,0,0,0,0.0,,,,,
deepseek,SIA Legal & Associates:,6,0,0,0,5,1,0,0,0,0,0.0,,,,,
deepseek,SPS Immigration,6,0,0,0,1,5,0,0,0,0,0.0,,,,,
deepseek,SSA Global,6,0,0,0,6,0,0,0,0,0,0.0,,,,,
deepseek,Saffas Abroad,6,0,0,0,1,5,0,0,0,0,0.0,,,,,
deepseek,Sovereign Trust,6,0,5,0,0,0,0,1,0,0,0.0,,,,,
deepseek,Apex Tax Solutions:,5,0,0,3,1,0,0,0,0,1,0.0,,,,,
deepseek,Expat Tax South Africa:,5,0,0,1,3,1,0,0,0,0,0.0,,,,,
deepseek,The Tax Shop,5,0,0,4,1,0,0,0,0,0,0.0,,,,,
deepseek,Visa Logistics:,5,5,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,ATAX,4,0,0,3,0,0,0,0,0,1,0.0,,,,,
deepseek,SBN Immigration:,4,0,0,1,0,2,1,0,0,0,0.0,,,,,
deepseek,SNG Grant Thornton,4,0,1,0,0,0,1,1,1,0,0.0,,,,,
deepseek,Saffery Trust South Africa,4,0,1,2,0,0,0,0,1,0,0.0,,,,,
deepseek,Sage,4,0,4,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Sygnia:,4,0,0,0,0,0,0,1,3,0,0.0,,,,,
deepseek,Tax Consulting South Africa (TCSA),4,4,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,TaxTim,4,2,1,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Visa First South Africa:,4,0,0,2,1,1,0,0,0,0,0.0,,,,,
deepseek,Werksmans Attorneys,4,1,0,0,0,3,0,0,0,0,0.0,,,,,
deepseek,A Tax Practitioner,3,0,0,0,1,2,0,0,0,0,0.0,,,,,
deepseek,AJM Tax:,3,0,3,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Alexander Forbes:,3,1,0,2,0,0,0,0,0,0,0.0,,,,,
deepseek,Allan Gray:,3,0,2,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Apex Tax Consultants,3,0,1,2,0,0,0,0,0,0,0.0,,,,,
deepseek,Intergate Emigration,3,3,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Liberty:,3,0,0,0,0,0,1,1,1,0,0.0,,,,,
deepseek,Mazars in South Africa,3,0,0,0,0,0,3,0,0,0,0.0,,,,,
deepseek,Momentum:,3,0,0,0,0,1,1,0,0,0,1.0,,,,,
deepseek,Old Mutual:,3,0,0,1,2,0,0,0,0,0,0.0,,,,,
deepseek,SAAAC:,3,0,1,1,0,1,0,0,0,0,0.0,,,,,
deepseek,STC Immigration Consultants,3,0,0,1,1,1,0,0,0,0,0.0,,,,,
deepseek,Saffron Financial,3,0,0,0,1,2,0,0,0,0,0.0,,,,,
deepseek,Sanlam:,3,0,0,0,1,1,0,0,0,1,0.0,,,,,
deepseek,Sars eFiling,3,0,0,3,0,0,0,0,0,0,0.0,,,,,
deepseek,SarsTax,3,0,1,2,0,0,0,0,0,0,0.0,,,,,
deepseek,Sovereign Trust SA:,3,0,1,2,0,0,0,0,0,0,0.0,,,,,
deepseek,10X Investments:,2,1,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Avenant Attorneys,2,0,0,0,2,0,0,0,0,0,0.0,,,,,
deepseek,Cape Town Immigration Consultants,2,0,0,0,0,2,0,0,0,0,0.0,,,,,
deepseek,Cape Town Visa,2,0,0,1,0,1,0,0,0,0,0.0,,,,,
deepseek,Caveat Legal,2,0,0,2,0,0,0,0,0,0,0.0,,,,,
deepseek,Citadel Wealth Management:,2,0,0,0,1,0,0,0,0,0,1.0,,,,,
deepseek,Expat Tax,2,0,0,0,2,0,0,0,0,0,0.0,,,,,
deepseek,FinGlobal,2,0,1,1,0,0,0,0,0,0,0.0,,,,,
deepseek,First National Bank (FNB),2,0,2,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Hobbs Sinclair,2,0,0,0,1,0,0,0,1,0,0.0,,,,,
deepseek,KISCH IP:,2,0,0,0,1,1,0,0,0,0,0.0,,,,,
deepseek,MDA Attorneys,2,0,1,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Maitland,2,0,0,0,0,1,0,0,0,1,0.0,,,,,
deepseek,Mercer South Africa:,2,0,0,0,0,0,0,0,1,1,0.0,,,,,
deepseek,Nedbank,2,0,0,0,2,0,0,0,0,0,0.0,,,,,
deepseek,Newland Chase:,2,0,2,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Newtons:,2,0,2,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Ninety One,2,0,0,0,0,0,1,1,0,0,0.0,,,,,
deepseek,SA Tax Guide,2,0,1,0,1,0,0,0,0,0,0.0,,,,,
deepseek,SARS Debt Assist,2,0,0,1,1,0,0,0,0,0,0.0,,,,,
deepseek,SIA,2,0,0,1,0,0,1,0,0,0,0.0,,,,,
deepseek,SIA Legal,2,0,0,2,0,0,0,0,0,0,0.0,,,,,
deepseek,SPS International:,2,0,0,0,1,1,0,0,0,0,0.0,,,,,
deepseek,SSA Consultants:,2,0,0,0,2,0,0,0,0,0,0.0,,,,,
deepseek,STBB,2,0,0,0,1,1,0,0,0,0,0.0,,,,,
deepseek,SVA Tax,2,0,0,0,2,0,0,0,0,0,0.0,,,,,
deepseek,SVA Tax Consultants,2,0,0,0,1,1,0,0,0,0,0.0,,,,,
deepseek,Saffas Immigration:,2,0,0,0,1,1,0,0,0,0,0.0,,,,,
deepseek,Saffery Trust,2,0,0,0,0,0,0,1,1,0,0.0,,,,,
deepseek,Sars Crypto Tax,2,0,0,0,2,0,0,0,0,0,0.0,,,,,
deepseek,Sincere Immigration Services:,2,0,0,0,0,2,0,0,0,0,0.0,,,,,
deepseek,Siverview Immigration,2,0,0,0,0,1,1,0,0,0,0.0,,,,,
deepseek,Skills Portal:,2,0,1,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Skills Universe:,2,0,0,0,1,1,0,0,0,0,0.0,,,,,
deepseek,Standard Bank South Africa,2,2,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,TLScontact,2,0,2,0,0,0,0,0,0,0,0.0,,,,,
deepseek,The Skills Academy:,2,0,0,1,1,0,0,0,0,0,0.0,,,,,
deepseek,VFS Global,2,2,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,1st Move International,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,A S Attorneys:,1,0,0,0,0,0,0,1,0,0,0.0,,,,,
deepseek,A-Z Tax Consultants,1,0,0,0,0,0,0,0,0,0,1.0,,,,,
deepseek,A. R. Z. Tax Consultants,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,A.J. van der Watt Inc.,1,0,0,0,0,0,0,1,0,0,0.0,,,,,
deepseek,A4E Tax Specialists,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,AJM Tax Consultants,1,0,0,0,0,0,0,0,0,0,1.0,,,,,
deepseek,ATA Tax,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,ATA Tax Specialists:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Aardvark Accounting,1,0,0,0,0,0,0,0,1,0,0.0,,,,,
deepseek,Absa,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Absa Bank South Africa,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Akeso Clinics:,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Allan Gray Proprietary Limited:,1,0,0,0,0,0,0,0,1,0,0.0,,,,,
deepseek,Anderson Tax & Consulting,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Aucor Tax Specialists,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Avenant & Co,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Awex,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Axiom McMahon Tax Consultant,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,BCR Associates,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,BIC,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Baker McKenzie South Africa,1,0,0,0,0,0,0,0,1,0,0.0,,,,,
deepseek,Bannister Trust:,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Bowmans Law:,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Brenthurst Wealth:,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Cape Town Psychology:,1,0,0,0,0,0,0,0,0,1,0.0,,,,,
deepseek,Capitec Bank,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Citadel,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Coronation,1,0,0,0,0,0,0,0,0,1,0.0,,,,,
deepseek,Crossfin Consulting,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Discovery Limited:,1,0,0,0,0,0,0,0,0,0,1.0,,,,,
deepseek,EY (Ernst & Young) South Africa,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Exchange4Africa,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Financial Emigration South Africa,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Fluxmans:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Glacier by Sanlam,1,0,0,0,0,0,0,0,0,0,1.0,,,,,
deepseek,Grant Thornton,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,ICA,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,IPA Immigration:,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Immigration Direct South Africa,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Immigroup South Africa,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Intergate Visas,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Investec,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Investec Bank Limited:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Investec Bank South Africa,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,KGRN Co.:,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,KIA Immigration,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,KPG:,1,0,0,0,0,0,0,1,0,0,0.0,,,,,
deepseek,Kena Media:,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Kenaope Business Solutions:,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Kesh Group:,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Kreston S.A. (Kreston SA):,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Lawtons Africa:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Luno:,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,MDA Immigration:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Mercantile Bank,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Migrate With B,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Migrate With Q:,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Moore South Africa:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Moore:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,My Therapy Room:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,NFB Wealth Management:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,NMG Benefits:,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Nedbank Limited:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Neurodiversity Centre:,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Newtons Immigration:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Norton Rose Fulbright South Africa:,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,Old Mutual Limited:,1,0,0,0,0,0,0,1,0,0,0.0,,,,,
deepseek,PKF South Africa,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,PsychMatters Family Centre:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Revix:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,SA Crypto Tax,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,SA Emigration,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,SA Tax Practice,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,SA Tax Professionals,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,SA Tax Specialists:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,SAB&T,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,SBS Forex,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,SCA Consultants:,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,SERR Synergy,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,SRI Immigration,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,STB Visas:,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,STC,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,STC Visa,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,STC Visa Solutions,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,SVA Forex,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,SVA International:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Sable Trust,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Saffery,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Saffery Champness,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Saffery Trust (South Africa) Pty Ltd,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Saffreys,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Sanlam Personal Finance:,1,0,0,0,0,0,1,0,0,0,0.0,,,,,
deepseek,SarsFiling,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,SarsTaxDebt.co.za,1,0,0,0,0,0,0,1,0,0,0.0,,,,,
deepseek,SarsTaxFiling.co.za,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Scoinify,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Sebata Group:,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Shepstone & Wylie:,1,0,0,0,0,0,0,0,1,0,0.0,,,,,
deepseek,Sincere Immigration,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Sivervest Migration,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Skills Dynamics:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Sloane & Co. Immigration Attorneys,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Smit & Van Wyk Attorneys,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Sovereign Trust (SA) Ltd,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Sovereign Trust South Africa,1,0,0,0,0,0,0,0,1,0,0.0,,,,,
deepseek,Sovereign Wealth,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Standard Bank,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Suren Forex,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Sygnia Asset Management:,1,0,0,0,0,0,0,0,0,1,0.0,,,,,
deepseek,Tara Hospital:,1,0,0,0,0,0,0,0,1,0,0.0,,,,,
deepseek,Tax Consulting SA,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Tax Samaritan,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
deepseek,Tax Shark,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,The Bridge Centre for Psychosocial Support:,1,0,0,0,0,0,0,1,0,0,0.0,,,,,
deepseek,The British Immigration Advice Service,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,The Counselling Hub:,1,0,0,1,0,0,0,0,0,0,0.0,,,,,
deepseek,Travel Visa Pro,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Visa Connection,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Visa Facilitation Services (VFS Global),1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,Visa Facilitation Services (VFS):,1,0,0,0,1,0,0,0,0,0,0.0,,,,,
deepseek,Visa First:,1,0,1,0,0,0,0,0,0,0,0.0,,,,,
deepseek,VisaPro South Africa,1,1,0,0,0,0,0,0,0,0,0.0,,,,,
deepseek,VisaThru,1,0,0,0,0,1,0,0,0,0,0.0,,,,,
gemini,Black Pen Immigration:,97,50,36,10,1,0,0,0,0,0,0.0,0.0,0.0,,,
gemini,Intergate Immigration,59,24,9,13,8,5,0,0,0,0,0.0,0.0,0.0,,,
gemini,**PwC South Africa**:,49,20,5,5,12,3,1,2,0,1,0.0,0.0,0.0,,,
gemini,**Sable International:**,43,2,13,9,11,5,2,1,0,0,0.0,0.0,0.0,,,
gemini,**Tax Consulting SA:**,41,33,2,0,0,3,1,2,0,0,0.0,0.0,0.0,,,
gemini,**Deloitte South Africa**:,40,1,20,2,5,7,2,1,1,0,1.0,0.0,0.0,,,
gemini,Xpatweb:,40,2,3,10,9,8,8,0,0,0,0.0,0.0,0.0,,,
gemini,**BDO South Africa**:,38,0,4,11,4,14,2,3,0,0,0.0,0.0,0.0,,,
gemini,**KPMG South Africa**:,31,0,0,2,18,4,3,2,1,0,0.0,1.0,0.0,,,
gemini,**EY South Africa**:,27,0,0,19,2,4,0,0,0,1,0.0,0.0,1.0,,,
gemini,SA Migration International:,23,1,1,7,10,3,1,0,0,0,0.0,0.0,0.0,,,
gemini,Global Migration SA:,21,2,1,8,5,3,1,0,0,1,0.0,0.0,0.0,,,
gemini,Mazars South Africa:,20,0,3,4,2,2,6,1,2,0,0.0,0.0,0.0,,,
gemini,New World Immigration:,19,1,3,0,7,8,0,0,0,0,0.0,0.0,0.0,,,
gemini,Ibn Immigration Solutions:,17,0,3,0,8,4,2,0,0,0,0.0,0.0,0.0,,,
gemini,**ENSafrica:**,14,6,0,2,2,1,2,1,0,0,0.0,0.0,0.0,,,
gemini,Immigration South Africa,14,1,8,2,3,0,0,0,0,0,0.0,0.0,0.0,,,
gemini,Move Up Immigration,13,0,4,3,1,5,0,0,0,0,0.0,0.0,0.0,,,
gemini,**Le Roux Attorneys**:,12,0,2,4,2,3,0,1,0,0,0.0,0.0,0.0,,,
gemini,Immigration South Africa (ISA):,12,5,4,2,0,1,0,0,0,0,0.0,0.0,0.0,,,
gemini,Breytenbachs Immigration Consultants:,9,2,2,3,2,0,0,0,0,0,0.0,0.0,0.0,,,
gemini,Grant Thornton South Africa:,9,0,0,0,2,0,2,3,2,0,0.0,0.0,0.0,,,
gemini,IBN Business & Immigration Solutions:,9,1,1,3,1,2,1,0,0,0,0.0,0.0,0.0,,,
gemini,Fragomen:,8,2,1,1,0,4,0,0,0,0,0.0,0.0,0.0,,,
gemini,**Bowmans**,5,0,4,0,0,0,0,0,0,1,0.0,0.0,0.0,,,
gemini,Webber Wentzel:,5,0,0,1,1,2,0,0,1,0,0.0,0.0,0.0,,,
gemini,Werksmans Attorneys:,5,0,0,3,0,1,1,0,0,0,0.0,0.0,0.0,,,
gemini,**Pathfinder Immigration:**,4,0,0,0,1,3,0,0,0,0,0.0,0.0,0.0,,,
gemini,IBN Consulting:,4,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,,,
gemini,Le Roux Attorneys Inc:,4,0,1,2,1,0,0,0,0,0,0.0,0.0,0.0,,,
gemini,Move Up:,4,0,0,0,1,2,1,0,0,0,0.0,0.0,0.0,,,
gemini,TaxTim:,4,1,2,1,0,0,0,0,0,0,0.0,0.0,0.0,,,
gemini,**Allan Gray:**,3,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,,,
gemini,**Fragomen South Africa**,3,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,,,
gemini,**Investec:**,3,0,1,0,0,1,1,0,0,0,0.0,0.0,0.0,,,
gemini,**Liberty:**,3,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,,,
gemini,**Old Mutual Wealth**,3,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,,,
gemini,**Old Mutual:**,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
